"idcommande","noLigne","quantite","idProduit"
"3493","1","4","21692"
"3494","2","1","0"
"3495","2","4","629"
"3496","1","3","83733"
"3497","3","3","149450"
"3498","3","2","66674125"
"3499","1","4","78"
"3500","2","2","377"
"3501","2","3","0"
"3502","1","2","0"
"3503","3","1","8"
"3504","3","3","4"
"3505","1","2","14"
"3506","2","4","366"
"3507","3","3","9"
"3508","2","2","0"
"3509","2","1","0"
"3510","1","2","45"
"3511","2","1","0"
"3512","1","2","7"
"3513","2","3","0"
"3514","3","4","7"
"3515","1","3","0"
"3516","1","1","0"
"3517","3","4","0"
"3518","2","1","6"
"3519","3","4","913865"
"3520","2","1","0"
"3521","3","1","0"
"3522","2","3","85390919"
"3523","2","2","7"
"3524","3","2","5"
"3525","2","4","0"
"3526","2","2","1"
"3527","1","4","50"
"3528","3","2","0"
"3529","2","4","71"
"3530","1","1","198897"
"3531","3","2","2"
"3532","2","4","442073"
"3533","2","2","0"
"3534","2","3","0"
"3535","3","4","3943"
"3536","3","2","54"
"3537","2","3","0"
"3538","1","1","780"
"3539","3","4","80856"
"3540","1","4","0"
"3541","3","1","8"
"3542","2","2","54"
"3543","3","1","0"
"3544","1","2","0"
"3545","1","2","24"
"3546","1","3","989602"
"3547","2","2","0"
"3548","3","2","0"
"3549","1","2","10"
"3550","2","2","0"
"3551","1","1","988"
"3552","3","4","0"
"3553","3","1","0"
"3554","2","4","0"
"3555","1","3","0"
"3556","3","3","0"
"3557","1","3","44"
"3558","3","3","0"
"3559","1","2","18"
"3560","3","2","0"
"3561","2","2","0"
"3562","3","3","5"
"3563","3","4","0"
"3564","2","1","366"
"3565","3","1","0"
"3566","2","3","6"
"3567","3","4","2147483647"
"3568","1","4","5"
"3569","2","2","3"
"3570","3","4","40000"
"3571","2","1","0"
"3572","3","3","0"
"3573","2","4","7"
"3574","1","1","1"
"3575","2","3","0"
"3576","1","4","0"
"3577","3","3","0"
"3578","2","3","36985"
"3579","1","4","0"
"3580","1","3","450000000"
"3581","2","2","5"
"3582","2","1","8"
"3583","1","3","0"
"3584","3","3","0"
"3585","3","1","6"
"3586","1","3","0"
"3587","2","2","3"
"3588","2","1","34"
"3589","2","3","0"
"3590","3","2","45"
"3591","2","2","0"
"3592","1","3","7141"
"3593","1","3","5"
"3594","3","3","6198"
"3595","1","2","5283"
"3596","2","4","9"
"3597","1","4","8495"
"3598","1","4","0"
"3599","2","1","7"
"3600","3","4","0"
"3601","3","3","0"
"3602","1","4","0"
"3603","2","1","1"
"3604","2","2","47"
"3605","1","2","50"
"3606","3","4","819"
"3607","1","1","719"
"3608","3","2","0"
"3609","2","3","91"
"3610","2","2","0"
"3611","3","3","4"
"3612","3","2","0"
"3613","1","4","0"
"3614","2","3","0"
"3615","3","2","0"
"3616","1","4","0"
"3617","3","4","0"
"3618","1","2","2147483647"
"3619","1","1","0"
"3620","2","1","3"
"3621","2","3","74"
"3622","3","1","0"
"3623","1","2","482"
"3624","2","2","57"
"3625","3","1","86"
"3626","1","3","0"
"3627","3","4","5377"
"3628","2","1","0"
"3629","1","2","59"
"3630","3","4","0"
"3631","2","2","8"
"3632","1","1","0"
"3633","3","4","59"
"3634","2","4","13"
"3635","1","4","17660"
"3636","3","4","0"
"3637","1","4","6"
"3638","1","1","5"
"3639","2","4","0"
"3640","1","2","0"
"3641","3","4","3362"
"3642","2","1","1"
"3643","2","3","60"
"3644","1","2","5"
"3645","2","2","8"
"3646","1","1","628"
"3647","2","3","2147483647"
"3648","3","3","1"
"3649","2","2","0"
"3650","1","4","2147483647"
"3651","3","2","6"
"3652","3","2","0"
"3653","2","1","7"
"3654","1","1","8"
"3655","3","2","0"
"3656","2","1","9"
"3657","1","2","0"
"3658","1","1","0"
"3659","3","2","0"
"3660","2","2","0"
"3661","2","2","0"
"3662","1","4","0"
"3663","2","4","3"
"3664","3","4","0"
"3665","2","3","9"
"3666","1","4","4"
"3667","3","2","97535"
"3668","3","4","81"
"3669","1","2","2"
"3670","3","2","81"
"3671","2","2","7"
"3672","3","3","614"
"3673","2","2","8"
"3674","2","1","10276898"
"3675","1","1","0"
"3676","2","1","0"
"3677","1","4","0"
"3678","3","1","0"
"3679","3","1","0"
"3680","2","1","0"
"3681","1","4","0"
"3682","2","3","2147483647"
"3683","3","3","0"
"3684","3","4","0"
"3685","3","3","14685164"
"3686","2","3","6513"
"3687","1","3","0"
"3688","1","4","9"
"3689","2","3","1"
"3690","3","1","1"
"3691","1","1","0"
"3692","2","2","0"
"3693","3","4","29"
"3694","2","4","2"
"3695","1","1","0"
"3696","3","1","383297509"
"3697","1","3","0"
"3698","3","4","0"
"3699","2","1","0"
"3700","1","4","443"
"3701","3","2","456"
"3702","1","2","0"
"3703","2","2","6"
"3704","2","1","2"
"3705","1","1","0"
"3706","2","4","0"
"3707","2","1","43543"
"3708","1","4","0"
"3709","1","1","0"
"3710","3","3","60"
"3711","2","4","0"
"3712","1","3","648"
"3713","2","3","27"
"3714","3","4","0"
"3715","3","1","62771"
"3716","1","3","9482"
"3717","2","3","0"
"3718","2","1","7"
"3719","3","4","0"
"3720","1","4","87"
"3721","3","2","775"
"3722","2","2","6"
"3723","1","2","364"
"3724","3","4","0"
"3725","2","1","0"
"3726","1","2","4"
"3727","2","3","0"
"3728","2","3","2"
"3729","1","3","971"
"3730","3","4","75"
"3731","1","2","81"
"3732","2","2","889"
"3733","1","3","62771"
"3734","3","2","6"
"3735","1","4","8"
"3736","3","4","0"
"3737","2","2","80000000"
"3738","1","3","7"
"3739","3","4","0"
"3740","2","1","641061"
"3741","1","4","0"
"3742","2","4","0"
"3743","3","2","0"
"3744","1","1","35"
"3745","3","1","83299"
"3746","2","3","0"
"3747","2","3","22"
"3748","3","2","9"
"3749","1","4","8"
"3750","2","1","0"
"3751","1","1","47"
"3752","3","3","0"
"3753","2","4","2147483647"
"3754","1","3","0"
"3755","1","2","0"
"3756","2","2","0"
"3757","3","4","7"
"3758","2","4","2147483647"
"3759","3","3","3"
"3760","2","1","102"
"3761","3","2","6"
"3762","1","2","0"
"3763","2","2","749"
"3764","3","2","0"
"3765","2","1","0"
"3766","1","4","86"
"3767","2","1","9"
"3768","1","2","0"
"3769","1","2","0"
"3770","1","1","0"
"3771","2","1","0"
"3772","3","4","0"
"3773","2","2","0"
"3774","3","3","0"
"3775","1","1","0"
"3776","3","3","0"
"3777","1","3","0"
"3778","2","2","3"
"3779","3","2","0"
"3780","1","3","5"
"3781","3","3","62"
"3782","2","2","0"
"3783","1","2","66674125"
"3784","1","1","5"
"3785","2","4","0"
"3786","3","3","9"
"3787","2","1","271"
"3788","1","2","0"
"3789","3","3","3940"
"3790","2","2","802"
"3791","2","3","0"
"3792","3","4","0"
"3793","2","1","81823"
"3794","1","1","0"
"3795","3","2","2"
"3796","1","1","7"
"3797","2","1","0"
"3798","3","4","0"
"3799","1","2","0"
"3800","1","4","35"
"3801","2","2","0"
"3802","3","4","0"
"3803","2","2","0"
"3804","1","2","670000"
"3805","2","1","0"
"3806","2","2","0"
"3807","3","1","6"
"3808","1","1","594"
"3809","2","1","1255"
"3810","2","3","2147483647"
"3811","3","1","76"
"3812","1","1","0"
"3813","3","2","0"
"3814","2","2","224"
"3815","1","4","0"
"3816","1","1","2147483647"
"3817","2","3","0"
"3818","3","2","56"
"3819","3","2","64"
"3820","1","2","0"
"3821","1","4","1"
"3822","2","1","6166"
"3823","3","2","14211"
"3824","1","1","568447"
"3825","1","2","0"
"3826","3","2","521"
"3827","2","2","81823"
"3828","2","3","614"
"3829","3","2","56"
"3830","1","2","44"
"3831","3","1","52"
"3832","3","2","2"
"3833","2","4","4"
"3834","3","4","94"
"3835","1","2","0"
"3836","2","4","7"
"3837","1","3","9"
"3838","2","2","64"
"3839","3","3","64"
"3840","3","4","9"
"3841","1","1","578"
"3842","2","4","0"
"3843","2","3","0"
"3844","1","2","0"
"3845","3","2","0"
"3846","1","2","14"
"3847","2","2","83299"
"3848","1","3","0"
"3849","3","2","4"
"3850","3","2","57848"
"3851","3","2","9"
"3852","2","1","0"
"3853","1","1","16420"
"3854","1","3","0"
"3855","2","1","0"
"3856","3","2","362"
"3857","3","4","52014"
"3858","1","3","0"
"3859","2","1","184"
"3860","2","4","0"
"3861","3","1","0"
"3862","1","2","7"
"3863","3","2","775"
"3864","1","1","88"
"3865","3","2","0"
"3866","2","1","6"
"3867","1","4","198897"
"3868","3","4","9"
"3869","2","4","160"
"3870","2","2","0"
"3871","2","4","3"
"3872","3","4","44"
"3873","2","4","6"
"3874","1","3","0"
"3875","3","3","2147483647"
"3876","2","3","2"
"3877","1","2","0"
"3878","1","4","470"
"3879","2","1","0"
"3880","3","4","5678"
"3881","2","1","0"
"3882","3","1","59"
"3883","1","3","0"
"3884","1","2","0"
"3885","3","2","734"
"3886","2","4","2"
"3887","3","2","0"
"3888","1","3","73"
"3889","3","1","440"
"3890","3","3","564"
"3891","2","2","362"
"3892","3","4","8"
"3893","1","3","1644"
"3894","3","3","224"
"3895","1","1","0"
"3896","2","3","0"
"3897","2","1","0"
"3898","1","2","0"
"3899","3","1","14685164"
"3900","2","3","6"
"3901","3","4","8"
"3902","2","2","0"
"3903","3","2","642"
"3904","1","2","0"
"3905","3","2","7"
"3906","1","2","3312"
"3907","2","1","2"
"3908","1","1","7718"
"3909","2","4","22"
"3910","3","3","83299"
"3911","1","2","58"
"3912","2","4","0"
"3913","3","2","0"
"3914","3","2","7"
"3915","1","3","5"
"3916","2","4","0"
"3917","1","3","59"
"3918","2","2","0"
"3919","3","4","564"
"3920","1","4","522"
"3921","2","2","1"
"3922","1","1","0"
"3923","2","4","2147483647"
"3924","2","3","781"
"3925","3","2","0"
"3926","2","1","0"
"3927","3","3","875"
"3928","1","2","5101762"
"3929","3","3","0"
"3930","2","2","965620"
"3931","2","3","0"
"3932","1","4","2147483647"
"3933","2","3","54"
"3934","3","1","0"
"3935","2","3","25"
"3936","1","4","0"
"3937","3","4","2007"
"3938","2","2","2147483647"
"3939","2","2","0"
"3940","2","2","442073"
"3941","1","3","0"
"3942","2","3","7"
"3943","3","3","7"
"3944","1","3","0"
"3945","3","4","589798851"
"3946","1","4","4"
"3947","2","4","2147483647"
"3948","2","4","0"
"3949","3","4","0"
"3950","2","2","0"
"3951","2","1","0"
"3952","1","3","0"
"3953","3","2","0"
"3954","1","1","58"
"3955","3","3","0"
"3956","2","1","0"
"3957","2","1","6308"
"3958","3","3","0"
"3959","2","1","0"
"3960","3","3","0"
"3961","1","2","0"
"3962","1","4","29"
"3963","2","3","0"
"3964","3","4","0"
"3965","1","4","0"
"3966","3","2","41434099"
"3967","2","1","2147483647"
"3968","2","2","0"
"3969","3","3","58"
"3970","1","1","7"
"3971","1","1","55004"
"3972","3","4","39"
"3973","2","4","0"
"3974","1","1","0"
"3975","2","2","0"
"3976","1","2","6"
"3977","3","3","89040207"
"3978","2","1","4"
"3979","3","4","0"
"3980","2","2","38524"
"3981","2","1","0"
"3982","1","3","8"
"3983","3","3","5"
"3984","3","2","3"
"3985","2","4","2"
"3986","1","2","4"
"3987","3","4","512"
"3988","3","2","86"
"3989","2","4","44"
"3990","1","2","0"
"3991","3","4","8"
"3992","1","4","3312"
"3993","2","3","14685164"
"3994","1","3","51"
"3995","3","1","0"
"3996","2","1","0"
"3997","3","3","66"
"3998","1","2","78"
"3999","2","1","10276898"
"4000","3","1","45"
"4001","3","3","7932"
"4002","2","3","8"
"4003","1","4","12"
"4004","2","1","2147483647"
"4005","2","4","589798851"
"4006","3","4","2147483647"
"4007","1","4","0"
"4008","3","1","2893"
"4009","3","3","0"
"4010","1","4","364"
"4011","2","2","7"
"4012","3","3","0"
"4013","1","2","989602"
"4014","2","1","602062"
"4015","2","4","2"
"4016","1","3","2147483647"
"4017","2","1","7"
"4018","3","1","456"
"4019","1","2","0"
"4020","3","1","38524"
"4021","3","2","7"
"4022","2","3","5483"
"4023","1","2","648"
"4024","1","2","0"
"4025","2","4","5"
"4026","3","1","0"
"4027","3","2","41434099"
"4028","1","4","3"
"4029","3","2","0"
"4030","1","2","0"
"4031","2","3","1"
"4032","2","3","988"
"4033","1","1","1357"
"4034","1","4","0"
"4035","2","4","2147483647"
"4036","3","2","7718"
"4037","1","3","0"
"4038","3","4","0"
"4039","2","4","0"
"4040","1","1","2147483647"
"4041","3","3","38524"
"4042","2","3","0"
"4043","1","2","0"
"4044","3","4","2147483647"
"4045","3","2","0"
"4046","1","1","86"
"4047","2","3","0"
"4048","3","4","775"
"4049","2","4","45"
"4050","1","2","875"
"4051","3","4","0"
"4052","2","3","0"
"4053","3","3","6978"
"4054","2","1","0"
"4055","1","4","0"
"4056","1","1","86"
"4057","3","4","9"
"4058","2","2","34"
"4059","1","1","480000"
"4060","2","4","2"
"4061","3","2","9"
"4062","1","4","0"
"4063","1","4","892"
"4064","2","3","8"
"4065","3","4","100"
"4066","3","3","2"
"4067","1","1","16533"
"4068","1","4","81"
"4069","2","4","0"
"4070","3","2","838"
"4071","2","2","0"
"4072","2","3","0"
"4073","1","1","5330"
"4074","1","3","0"
"4075","3","2","670"
"4076","3","2","0"
"4077","1","4","564"
"4078","2","2","2"
"4079","2","4","0"
"4080","3","3","0"
"4081","1","1","0"
"4082","1","4","0"
"4083","2","3","648"
"4084","3","4","8"
"4085","1","1","4"
"4086","1","1","0"
"4087","2","4","762"
"4088","1","1","54"
"4089","2","1","0"
"4090","3","2","8"
"4091","3","4","45208"
"4092","1","2","2147483647"
"4093","2","1","85390919"
"4094","3","4","7"
"4095","1","2","1"
"4096","2","1","271"
"4097","3","4","2147483647"
"4098","1","1","2147483647"
"4099","2","1","0"
"4100","3","2","2147483647"
"4101","2","1","57848"
"4102","1","2","9"
"4103","1","4","2"
"4104","3","4","67356"
"4105","3","3","0"
"4106","1","2","325"
"4107","1","2","2147483647"
"4108","2","3","2"
"4109","1","2","0"
"4110","3","2","0"
"4111","2","1","0"
"4112","1","1","0"
"4113","1","4","0"
"4114","2","1","0"
"4115","3","1","0"
"4116","3","2","5"
"4117","2","4","1218"
"4118","1","1","9068663"
"4119","2","3","57"
"4120","3","4","0"
"4121","2","1","38"
"4122","1","1","0"
"4123","1","3","0"
"4124","2","2","600000"
"4125","3","2","45"
"4126","1","2","84"
"4127","2","4","2147483647"
"4128","1","4","0"
"4129","3","3","8"
"4130","1","3","6"
"4131","2","4","2147483647"
"4132","2","4","45"
"4133","1","2","0"
"4134","3","2","1833"
"4135","1","2","66191901"
"4136","3","4","0"
"4137","2","3","0"
"4138","1","3","87366"
"4139","2","2","0"
"4140","3","3","0"
"4141","1","4","2"
"4142","3","1","0"
"4143","2","4","38"
"4144","1","2","6005"
"4145","3","2","74"
"4146","1","2","95"
"4147","1","2","9"
"4148","2","1","1"
"4149","1","3","0"
"4150","3","3","0"
"4151","1","4","0"
"4152","2","1","6978"
"4153","3","3","6"
"4154","1","4","4804405"
"4155","1","2","9"
"4156","3","3","7"
"4157","3","4","0"
"4158","2","2","0"
"4159","3","4","0"
"4160","3","4","362"
"4161","1","4","0"
"4162","2","4","7"
"4163","3","2","31"
"4164","1","2","52"
"4165","2","1","0"
"4166","1","3","0"
"4167","3","4","9422"
"4168","3","2","8"
"4169","1","4","0"
"4170","1","2","6"
"4171","2","4","0"
"4172","1","3","0"
"4173","3","4","443"
"4174","2","2","0"
"4175","1","2","81"
"4176","2","4","2147483647"
"4177","1","3","5"
"4178","2","1","2147483647"
"4179","3","1","0"
"4180","3","4","28"
"4181","1","1","4"
"4182","1","2","31"
"4183","2","3","5"
"4184","3","4","0"
"4185","3","3","0"
"4186","2","1","0"
"4187","1","3","85699332"
"4188","1","2","0"
"4189","3","3","66"
"4190","1","4","0"
"4191","2","4","0"
"4192","3","1","0"
"4193","1","2","0"
"4194","2","1","0"
"4195","2","1","2"
"4196","1","2","5483"
"4197","3","2","13"
"4198","1","4","40000"
"4199","2","4","7"
"4200","3","2","0"
"4201","3","2","0"
"4202","2","2","0"
"4203","1","4","0"
"4204","3","3","0"
"4205","2","1","0"
"4206","1","2","0"
"4207","2","4","0"
"4208","3","2","0"
"4209","2","4","0"
"4210","1","1","0"
"4211","3","1","0"
"4212","1","2","54292"
"4213","1","1","43"
"4214","2","1","0"
"4215","3","4","0"
"4216","2","3","0"
"4217","1","1","0"
"4218","1","2","1"
"4219","2","4","9663362"
"4220","1","3","0"
"4221","3","3","449359"
"4222","3","2","31"
"4223","1","3","0"
"4224","3","3","26598762"
"4225","2","3","8"
"4226","1","3","0"
"4227","1","1","0"
"4228","3","2","0"
"4229","1","3","0"
"4230","2","2","0"
"4231","1","4","0"
"4232","3","1","18"
"4233","1","2","0"
"4234","3","4","8"
"4235","3","2","0"
"4236","3","1","971"
"4237","2","3","450000000"
"4238","3","3","45"
"4239","2","4","782130"
"4240","3","3","4"
"4241","1","4","0"
"4242","1","1","8261781"
"4243","3","4","0"
"4244","1","2","6"
"4245","3","3","45"
"4246","2","3","0"
"4247","3","2","85390919"
"4248","2","2","40"
"4249","3","4","6936"
"4250","2","2","8"
"4251","1","2","0"
"4252","3","2","84"
"4253","2","2","0"
"4254","3","2","0"
"4255","1","4","238833"
"4256","1","2","224"
"4257","3","4","2"
"4258","1","4","57"
"4259","2","3","9"
"4260","2","1","2147483647"
"4261","2","1","93"
"4262","3","2","35"
"4263","1","2","0"
"4264","2","3","999829"
"4265","1","2","470"
"4266","1","3","734"
"4267","3","4","7"
"4268","2","3","0"
"4269","1","1","545781"
"4270","3","4","0"
"4271","1","1","0"
"4272","2","3","2"
"4273","1","3","5"
"4274","2","4","0"
"4275","3","3","0"
"4276","3","2","0"
"4277","2","2","1"
"4278","1","1","0"
"4279","2","4","0"
"4280","2","2","2"
"4281","3","3","30"
"4282","3","4","0"
"4283","1","3","0"
"4284","1","1","0"
"4285","3","2","0"
"4286","2","1","904099930"
"4287","3","2","7921"
"4288","2","4","0"
"4289","3","1","4"
"4290","1","4","18"
"4291","2","1","54"
"4292","1","4","87"
"4293","2","2","0"
"4294","3","4","6"
"4295","1","2","549"
"4296","1","1","16187"
"4297","1","1","21284"
"4298","3","2","92791619"
"4299","1","4","0"
"4300","2","2","10276898"
"4301","1","3","6"
"4302","3","1","35"
"4303","2","2","0"
"4304","2","4","8"
"4305","3","4","1357"
"4306","1","1","0"
"4307","2","3","0"
"4308","3","3","43821911"
"4309","2","2","2224"
"4310","1","2","0"
"4311","2","1","95"
"4312","1","1","4"
"4313","2","2","7"
"4314","3","3","9"
"4315","1","3","7"
"4316","1","1","3"
"4317","2","4","0"
"4318","2","2","0"
"4319","3","4","0"
"4320","1","3","0"
"4321","2","4","0"
"4322","1","4","0"
"4323","2","3","0"
"4324","3","4","8"
"4325","1","4","0"
"4326","3","1","0"
"4327","1","2","639"
"4328","2","3","2147483647"
"4329","3","2","5"
"4330","1","3","0"
"4331","3","3","9634"
"4332","2","2","0"
"4333","1","2","2147483647"
"4334","2","3","874"
"4335","1","1","15"
"4336","3","2","0"
"4337","3","4","21284"
"4338","3","1","8"
"4339","1","3","0"
"4340","2","4","6"
"4341","2","2","0"
"4342","1","3","0"
"4343","2","3","5578"
"4344","3","1","5"
"4345","2","2","0"
"4346","3","3","0"
"4347","2","1","17613"
"4348","2","4","840"
"4349","2","1","0"
"4350","1","4","2147483647"
"4351","3","2","0"
"4352","1","3","782130"
"4353","2","3","2"
"4354","3","2","0"
"4355","2","2","0"
"4356","2","1","169"
"4357","1","4","0"
"4358","3","3","30"
"4359","1","4","3"
"4360","3","1","757"
"4361","1","3","1220000"
"4362","3","1","0"
"4363","2","1","2147483647"
"4364","2","3","41172"
"4365","2","3","10"
"4366","3","2","0"
"4367","1","2","0"
"4368","3","1","0"
"4369","1","4","315"
"4370","2","1","657263"
"4371","3","2","8"
"4372","2","2","7833"
"4373","1","4","18"
"4374","3","4","0"
"4375","2","1","4902"
"4376","3","1","8"
"4377","1","1","2147483647"
"4378","2","1","549"
"4379","3","4","5283"
"4380","2","2","2040"
"4381","3","3","33"
"4382","2","1","0"
"4383","3","2","6"
"4384","1","2","9919"
"4385","1","1","0"
"4386","3","4","0"
"4387","3","1","2347"
"4388","2","3","54"
"4389","3","3","0"
"4390","2","1","0"
"4391","1","2","1534"
"4392","1","4","9"
"4393","2","3","7141"
"4394","3","3","628587015"
"4395","1","1","0"
"4396","3","1","0"
"4397","2","1","87"
"4398","2","3","5086"
"4399","2","4","0"
"4400","2","2","0"
"4401","3","3","5086"
"4402","2","4","9"
"4403","3","1","7915"
"4404","1","4","828"
"4405","2","4","0"
"4406","2","2","80"
"4407","3","2","0"
"4408","1","2","443"
"4409","2","3","0"
"4410","1","2","0"
"4411","3","3","3"
"4412","2","2","0"
"4413","2","1","2147483647"
"4414","1","2","316340"
"4415","3","4","2"
"4416","3","4","0"
"4417","3","3","1683"
"4418","1","1","40"
"4419","2","2","0"
"4420","3","1","7"
"4421","1","2","0"
"4422","2","2","9"
"4423","1","1","3943"
"4424","3","1","0"
"4425","3","1","7"
"4426","2","1","59"
"4427","1","3","102"
"4428","2","1","994"
"4429","3","2","0"
"4430","2","3","95"
"4431","3","2","5"
"4432","1","1","0"
"4433","3","4","81"
"4434","1","2","0"
"4435","2","4","0"
"4436","3","4","8"
"4437","1","2","0"
"4438","2","4","7"
"4439","3","1","2147483647"
"4440","1","2","648"
"4441","3","2","99"
"4442","1","4","471"
"4443","1","2","4"
"4444","3","1","0"
"4445","3","1","160"
"4446","3","2","95"
"4447","1","2","6"
"4448","2","4","0"
"4449","3","1","0"
"4450","2","4","18726039"
"4451","1","2","0"
"4452","2","1","2147483647"
"4453","3","3","9482"
"4454","1","2","7321"
"4455","2","2","9"
"4456","1","3","0"
"4457","3","1","0"
"4458","3","2","8"
"4459","1","3","87"
"4460","2","1","0"
"4461","3","2","16533"
"4462","2","3","0"
"4463","1","4","470"
"4464","1","2","14"
"4465","3","3","0"
"4466","3","2","4"
"4467","1","2","3312"
"4468","2","2","0"
"4469","1","1","8"
"4470","2","2","2147483647"
"4471","3","3","0"
"4472","1","3","0"
"4473","3","4","7000"
"4474","2","3","832715"
"4475","2","1","0"
"4476","3","2","7549676"
"4477","1","1","0"
"4478","1","3","18"
"4479","2","2","25"
"4480","2","3","0"
"4481","3","2","0"
"4482","1","4","628"
"4483","1","1","68"
"4484","3","4","2147483647"
"4485","3","3","3245"
"4486","2","4","1218"
"4487","1","4","6166"
"4488","3","1","26"
"4489","2","3","0"
"4490","3","2","2147483647"
"4491","1","2","0"
"4492","2","3","889"
"4493","3","4","0"
"4494","1","1","80000000"
"4495","3","2","52"
"4496","1","4","0"
"4497","1","3","37"
"4498","3","2","69"
"4499","2","2","2"
"4500","3","2","6"
"4501","1","2","9068663"
"4502","1","3","0"
"4503","3","1","0"
"4504","2","4","25"
"4505","1","1","0"
"4506","3","3","5"
"4507","2","4","507"
"4508","2","1","480000"
"4509","3","1","5330"
"4510","1","3","0"
"4511","3","3","5314"
"4512","2","1","0"
"4513","1","4","0"
"4514","1","4","4"
"4515","2","2","0"
"4516","2","1","1"
"4517","3","1","1"
"4518","1","4","315"
"4519","2","2","0"
"4520","3","4","0"
"4521","2","2","0"
"4522","1","4","0"
"4523","3","4","0"
"4524","2","1","0"
"4525","3","2","0"
"4526","1","2","0"
"4527","3","3","0"
"4528","2","3","0"
"4529","1","3","5"
"4530","2","1","0"
"4531","3","2","0"
"4532","2","4","3"
"4533","3","3","9"
"4534","3","2","0"
"4535","2","1","0"
"4536","2","2","0"
"4537","1","3","2"
"4538","3","3","4"
"4539","2","2","2596"
"4540","1","1","3943"
"4541","3","4","43"
"4542","2","3","7141"
"4543","1","3","25"
"4544","3","1","362"
"4545","1","3","68"
"4546","2","2","4656"
"4547","1","2","0"
"4548","3","3","8"
"4549","2","4","1"
"4550","3","1","700000000"
"4551","1","4","9"
"4552","1","3","2147483647"
"4553","3","3","5"
"4554","1","1","0"
"4555","2","4","0"
"4556","3","3","0"
"4557","1","1","0"
"4558","3","4","594"
"4559","1","4","0"
"4560","2","3","0"
"4561","3","4","21284"
"4562","1","2","2"
"4563","1","2","0"
"4564","1","4","0"
"4565","3","4","6"
"4566","2","3","0"
"4567","1","2","11216"
"4568","2","1","0"
"4569","3","2","0"
"4570","1","4","2147483647"
"4571","2","3","7"
"4572","3","3","81"
"4573","2","3","9422"
"4574","1","4","0"
"4575","1","1","0"
"4576","2","3","395813"
"4577","3","1","1"
"4578","1","3","10"
"4579","3","2","52"
"4580","2","3","0"
"4581","2","1","1"
"4582","3","3","0"
"4583","2","1","99553"
"4584","3","2","0"
"4585","2","1","34"
"4586","2","2","0"
"4587","1","2","0"
"4588","3","4","56"
"4589","2","3","0"
"4590","3","4","6"
"4591","2","1","0"
"4592","1","4","9422"
"4593","1","1","0"
"4594","2","4","238833"
"4595","3","2","2147483647"
"4596","1","4","9"
"4597","2","2","0"
"4598","2","1","0"
"4599","2","4","224"
"4600","1","2","2147483647"
"4601","3","4","0"
"4602","2","1","0"
"4603","1","2","54292"
"4604","2","2","0"
"4605","3","4","0"
"4606","3","3","0"
"4607","2","4","21692"
"4608","1","2","2"
"4609","2","1","1000000000"
"4610","1","3","6"
"4611","3","1","99"
"4612","2","1","30"
"4613","3","2","0"
"4614","2","3","0"
"4615","1","1","0"
"4616","3","4","2147483647"
"4617","1","1","60"
"4618","2","3","7"
"4619","3","3","0"
"4620","1","3","0"
"4621","1","2","69"
"4622","2","3","2"
"4623","2","2","4"
"4624","1","1","2147483647"
"4625","2","3","0"
"4626","1","4","0"
"4627","3","2","2147483647"
"4628","2","4","65615"
"4629","1","1","0"
"4630","2","1","7"
"4631","3","2","0"
"4632","1","2","629"
"4633","3","1","439"
"4634","1","2","0"
"4635","2","4","0"
"4636","3","3","0"
"4637","1","3","0"
"4638","3","1","5377"
"4639","2","4","0"
"4640","1","3","31"
"4641","3","4","8"
"4642","3","1","9"
"4643","1","2","0"
"4644","2","1","85"
"4645","3","2","0"
"4646","1","4","102"
"4647","2","2","642"
"4648","1","1","2147483647"
"4649","3","3","0"
"4650","2","4","0"
"4651","1","2","1"
"4652","2","1","0"
"4653","3","2","0"
"4654","3","4","2823"
"4655","3","2","0"
"4656","1","1","0"
"4657","2","4","0"
"4658","3","3","29"
"4659","2","2","29"
"4660","1","4","602062"
"4661","3","1","395813"
"4662","1","4","0"
"4663","1","3","886"
"4664","1","3","50"
"4665","1","1","198897"
"4666","3","3","83"
"4667","2","2","6479"
"4668","1","2","0"
"4669","2","1","0"
"4670","3","1","4"
"4671","1","1","9448"
"4672","2","1","78"
"4673","1","3","5101762"
"4674","3","2","5"
"4675","2","1","2"
"4676","1","4","0"
"4677","2","3","0"
"4678","2","3","6"
"4679","1","3","0"
"4680","3","2","82"
"4681","2","1","0"
"4682","2","1","6"
"4683","1","3","0"
"4684","3","1","9064992"
"4685","2","1","2741126"
"4686","1","4","0"
"4687","3","2","62771"
"4688","2","4","5330"
"4689","1","1","6308"
"4690","2","1","0"
"4691","1","3","44"
"4692","3","1","7"
"4693","1","2","2"
"4694","1","4","2147483647"
"4695","2","1","68"
"4696","3","4","12"
"4697","1","1","0"
"4698","2","3","0"
"4699","3","2","0"
"4700","2","3","2147483647"
"4701","3","1","96"
"4702","2","1","5"
"4703","1","4","12"
"4704","2","4","2147483647"
"4705","3","1","2"
"4706","1","3","850"
"4707","3","2","0"
"4708","1","1","0"
"4709","2","3","5578"
"4710","3","3","0"
"4711","1","3","0"
"4712","3","3","50"
"4713","2","1","0"
"4714","1","4","0"
"4715","3","1","2147483647"
"4716","2","1","2147483647"
"4717","1","4","6"
"4718","3","3","0"
"4719","1","2","889"
"4720","2","1","2"
"4721","3","3","913865"
"4722","3","4","0"
"4723","1","3","2"
"4724","3","3","0"
"4725","2","2","0"
"4726","3","3","9683"
